,date,portfolio_value,weights
84,1993-10-31,122.89396739600211,"{'market': 0.127557378442204, 'ocf_at': 0.37670131057981626, 'ocf_at_chg1': 0.01000000000000006, 'noa_at': 0.36777189066050014, 'ret_12_7': 0.01000000000000003, 'ret_1_0': 0.07796942031747964, 'cowc_gr1a': 0.010000000000000035, 'o_score': 0.01, 'seas_2_5an': 0.01}"
85,1993-11-30,124.12630102365193,
86,1993-12-31,124.14609746097676,
87,1994-01-31,125.9797146883036,
88,1994-02-28,127.58213695903102,
89,1994-03-31,128.08567455066574,
90,1994-04-30,128.60813237408283,
91,1994-05-31,128.4356563510701,
92,1994-06-30,128.774175419358,
93,1994-07-31,128.88941761206692,
94,1994-08-31,130.16836879740046,
95,1994-09-30,131.56608653576814,
96,1994-10-31,133.28927607179213,"{'market': 0.12498073373808655, 'ocf_at': 0.3837174603118465, 'noa_at': 0.3721806308045782, 'ocf_at_chg1': 0.01, 'niq_be_chg1': 0.010000000000000028, 'ret_1_0': 0.07912117514548882, 'seas_2_5an': 0.01, 'cowc_gr1a': 0.010000000000000005}"
97,1994-11-30,134.1378702174336,
98,1994-12-31,136.04324654607072,
99,1995-01-31,135.99986874950582,
100,1995-02-28,136.77618562623022,
101,1995-03-31,138.2740678737424,
102,1995-04-30,139.00343818588547,
103,1995-05-31,138.8552922351414,
104,1995-06-30,139.94996420892514,
105,1995-07-31,139.92600726483045,
106,1995-08-31,139.9692387875112,
107,1995-09-30,140.7742349689044,
108,1995-10-31,141.81870033549424,"{'market': 0.010000000000000063, 'noa_at': 0.4999999999999999, 'ocf_at_chg1': 0.41998384589178067, 'seas_2_5an': 0.07001615410821926}"
109,1995-11-30,142.3729763543108,
110,1995-12-31,142.11732669502334,
111,1996-01-31,142.64269115958362,
112,1996-02-29,142.3896880611114,
113,1996-03-31,141.09718675686545,
114,1996-04-30,139.74738821498883,
115,1996-05-31,139.09755047854185,
116,1996-06-30,140.56046970180913,
117,1996-07-31,142.52654681107163,
118,1996-08-31,142.08505039736306,
119,1996-09-30,142.60165313343748,
120,1996-10-31,144.6812269296383,"{'market': 0.14212146587842175, 'noa_at': 0.3613902515124094, 'ocf_at': 0.3658796622528026, 'seas_2_5an': 0.01, 'ocf_at_chg1': 0.010000000000000099, 'rmax5_rvol_21d': 0.11060862035636611}"
121,1996-11-30,145.78096348836542,
122,1996-12-31,147.00889545081094,
123,1997-01-31,147.85081962128734,
124,1997-02-28,146.84158687618037,
125,1997-03-31,149.19349360664933,
126,1997-04-30,150.01463954940465,
127,1997-05-31,151.40302376382033,
128,1997-06-30,151.2396520225566,
129,1997-07-31,152.04613970344576,
130,1997-08-31,153.31032595190942,
131,1997-09-30,151.6249511847821,
132,1997-10-31,150.62331820232978,"{'market': 0.010000000000000023, 'noa_at': 0.5, 'seas_2_5an': 0.07001616095859722, 'ocf_at_chg1': 0.41998383904140285}"
133,1997-11-30,153.02060062251618,
134,1997-12-31,152.69014741412843,
135,1998-01-31,154.17643763570777,
136,1998-02-28,154.2811452684897,
137,1998-03-31,154.54593993211714,
138,1998-04-30,156.32378863152354,
139,1998-05-31,157.61948916918465,
140,1998-06-30,160.43972759809597,
141,1998-07-31,163.1054085716986,
142,1998-08-31,165.63405567438525,
143,1998-09-30,168.43287950935914,
144,1998-10-31,169.19592083960165,"{'market': 0.01000000000000007, 'noa_at': 0.47554637315501275, 'seas_2_5an': 0.009999999999999998, 'ocf_at_chg1': 0.009999999999999998, 'niq_be_chg1': 0.09856930159355655, 'ebitda_mev': 0.1478937330569774, 'rmax5_rvol_21d': 0.2198252665461568, 'rskew_21d': 0.028165325648296446}"
145,1998-11-30,171.89656697478534,
146,1998-12-31,171.5878515626281,
147,1999-01-31,170.80308788844312,
148,1999-02-28,172.68527133592488,
149,1999-03-31,169.63470260984002,
150,1999-04-30,167.58274048799268,
151,1999-05-31,170.85270508867555,
152,1999-06-30,170.71225222713787,
153,1999-07-31,172.00048963532674,
154,1999-08-31,172.93566539987248,
155,1999-09-30,171.1790010241432,
156,1999-10-31,173.13347850126087,"{'market': 0.01, 'noa_at': 0.33196352424418674, 'seas_2_5an': 0.051169326988744844, 'ocf_at_chg1': 0.010000000000000026, 'fcf_me': 0.2168139928253628, 'dsale_drec': 0.3800531559417057}"
157,1999-11-30,171.3782809589185,
158,1999-12-31,167.88695716016423,
159,2000-01-31,167.1230393273173,
160,2000-02-29,166.8274806283124,
161,2000-03-31,169.48031017107866,
162,2000-04-30,173.3115855564207,
163,2000-05-31,177.77146951519205,
164,2000-06-30,178.18100777978762,
165,2000-07-31,180.96018960510528,
166,2000-08-31,183.25564151663633,
167,2000-09-30,188.23561157475424,
168,2000-10-31,193.3932447140844,"{'market': 0.009999999999999998, 'noa_at': 0.4083923608399846, 'seas_2_5an': 0.009999999999999998, 'oaccruals_ni': 0.4170072185618689, 'niq_at_chg1': 0.15460042059814644}"
169,2000-11-30,196.9266613882752,
170,2000-12-31,197.21733333356252,
171,2001-01-31,194.35362360652292,
172,2001-02-28,199.30498922371171,
173,2001-03-31,200.72260986963758,
174,2001-04-30,198.81136838052956,
175,2001-05-31,200.3081446093832,
176,2001-06-30,203.0856853397005,
177,2001-07-31,203.03505614021978,
178,2001-08-31,204.2240703060595,
179,2001-09-30,205.75590822232743,
180,2001-10-31,205.6544702418462,"{'market': 0.010000000000000085, 'noa_at': 0.36495168722239235, 'seas_2_5an': 0.01, 'oaccruals_ni': 0.402618866460578, 'niq_be_chg1': 0.21242944631702962}"
181,2001-11-30,207.15357905696948,
182,2001-12-31,205.8542360811817,
183,2002-01-31,208.56676668562886,
184,2002-02-28,207.70877270536565,
185,2002-03-31,208.07034245012562,
186,2002-04-30,207.67640476329305,
187,2002-05-31,207.94439081682626,
188,2002-06-30,207.50554048910556,
189,2002-07-31,207.9421376575949,
190,2002-08-31,205.9170156025125,
191,2002-09-30,204.57889516009774,
192,2002-10-31,208.44816986404075,"{'market': 0.048345734120773864, 'nfna_gr1a': 0.01, 'seas_2_5an': 0.01, 'resff3_12_1': 0.010000000000000083, 'ival_me': 0.18104826171561084, 'cash_at': 0.2177381314624375, 'resff3_6_1': 0.08797392896651217, 'cowc_gr1a': 0.21118345540137018, 'niq_at': 0.22371048833329546}"
193,2002-11-30,211.24880376386398,
194,2002-12-31,208.83087094673286,
195,2003-01-31,209.5563716327464,
196,2003-02-28,209.98338902970232,
197,2003-03-31,211.0307984460521,
198,2003-04-30,211.71815076494735,
199,2003-05-31,213.46378664760852,
200,2003-06-30,214.4539581844955,
201,2003-07-31,216.17280989753624,
202,2003-08-31,216.21518284991066,
203,2003-09-30,218.3776252820757,
204,2003-10-31,218.08309890231146,"{'market': 0.01000000000000003, 'nfna_gr1a': 0.19060195897561766, 'seas_2_5an': 0.01, 'resff3_12_1': 0.010000000000000012, 'ival_me': 0.2793980410243824, 'rd_sale': 0.5}"
205,2003-11-30,217.649114210011,
206,2003-12-31,215.83904072909593,
207,2004-01-31,223.38977072606642,
208,2004-02-29,218.74417614431567,
209,2004-03-31,215.87231970385554,
210,2004-04-30,210.75316195093905,
211,2004-05-31,213.94717379111663,
212,2004-06-30,211.10303996580336,
213,2004-07-31,204.17854267842793,
214,2004-08-31,203.45077867347968,
215,2004-09-30,203.09661388742882,
216,2004-10-31,204.02479715349057,"{'market': 0.01000000000000003, 'nfna_gr1a': 0.19060195897561766, 'seas_2_5an': 0.01, 'resff3_12_1': 0.010000000000000012, 'ival_me': 0.2793980410243824, 'rd_sale': 0.5}"
217,2004-11-30,202.90656212813013,
218,2004-12-31,204.9719649409349,
219,2005-01-31,201.0830117184346,
220,2005-02-28,198.57080028666383,
221,2005-03-31,195.63012638859857,
222,2005-04-30,197.98678791012236,
223,2005-05-31,199.89412968491806,
224,2005-06-30,197.53292570012883,
225,2005-07-31,199.4528461468013,
226,2005-08-31,202.17242528686546,
227,2005-09-30,204.62619679855172,
228,2005-10-31,204.59251078192992,"{'market': 0.01000000000000007, 'nfna_gr1a': 0.009999999999999998, 'seas_2_5an': 0.009999999999999998, 'resff3_12_1': 0.01000000000000003, 'ival_me': 0.20021635367410098, 'rd_sale': 0.19133951498776539, 'oaccruals_at': 0.4713641165232209, 'f_score': 0.0970800148149126}"
229,2005-11-30,204.1387975533791,
230,2005-12-31,204.94519755586938,
231,2006-01-31,206.45425763871071,
232,2006-02-28,204.90524875680705,
233,2006-03-31,204.81283896337294,
234,2006-04-30,203.64137540355344,
235,2006-05-31,201.2316367141932,
236,2006-06-30,201.77006596200246,
237,2006-07-31,201.70307659239933,
238,2006-08-31,203.2377858128675,
239,2006-09-30,202.47295727946752,
240,2006-10-31,202.24256633243004,"{'market': 0.01000000000000052, 'nfna_gr1a': 0.010000000000000396, 'seas_2_5an': 0.010000000000000016, 'resff3_12_1': 0.04673527610619304, 'ival_me': 0.010000000000000413, 'cash_at': 0.3740064580450953, 'ocf_me': 0.254817745196165, 'f_score': 0.010000000000000026, 'cowc_gr1a': 0.27444052065254526}"
241,2006-11-30,201.723000152234,
242,2006-12-31,201.99103237632613,
243,2007-01-31,202.14857170987614,
244,2007-02-28,201.57041518500142,
245,2007-03-31,201.22820231573078,
246,2007-04-30,200.7634727792562,
247,2007-05-31,200.39644704178514,
248,2007-06-30,200.453543863307,
249,2007-07-31,199.56281179020715,
250,2007-08-31,198.90243849253136,
251,2007-09-30,198.31223707874375,
252,2007-10-31,199.62513802472705,"{'market': 0.010000000000000009, 'nfna_gr1a': 0.4700000000000001, 'seas_2_5an': 0.01, 'resff3_12_1': 0.01000000000000003, 'oaccruals_ni': 0.5}"
253,2007-11-30,198.00772625525562,
254,2007-12-31,198.39121415519327,
255,2008-01-31,197.08363987036216,
256,2008-02-29,196.55914467915423,
257,2008-03-31,197.48951297922588,
258,2008-04-30,196.9625609458367,
259,2008-05-31,197.57141680977006,
260,2008-06-30,199.0611851435148,
261,2008-07-31,196.4149096169652,
262,2008-08-31,197.32028925408588,
263,2008-09-30,195.65654349345792,
264,2008-10-31,193.42105084043874,"{'market': 0.010000000000000005, 'cop_at': 0.4999999999999999, 'resff3_12_1': 0.05195804777687585, 'ival_me': 0.2609968857003795, 'cash_at': 0.17704506652274465}"
265,2008-11-30,191.6129584996853,
266,2008-12-31,192.265987582672,
267,2009-01-31,199.4500219963366,
268,2009-02-28,205.05470499157843,
269,2009-03-31,207.10562601796633,
270,2009-04-30,211.97192974829602,
271,2009-05-31,213.56968838605883,
272,2009-06-30,214.81884627915517,
273,2009-07-31,213.75861026640018,
274,2009-08-31,212.20641590097023,
275,2009-09-30,215.0154234494138,
276,2009-10-31,216.90286145060267,"{'market': 0.028588379227079887, 'cop_at': 0.5, 'resff3_12_1': 0.01, 'ival_me': 0.276458576438022, 'netdebt_me': 0.18495304433489815}"
277,2009-11-30,215.19777194505747,
278,2009-12-31,217.49313528069013,
279,2010-01-31,216.34423705181297,
280,2010-02-28,216.38920362393662,
281,2010-03-31,215.32101373239607,
282,2010-04-30,213.9056312163795,
283,2010-05-31,216.0637662595769,
284,2010-06-30,218.3572057161893,
285,2010-07-31,216.8106634596216,
286,2010-08-31,217.55561863041447,
287,2010-09-30,220.75408499216977,
288,2010-10-31,221.47221741978382,"{'market': 0.010000000000000005, 'cop_at': 0.4999999999999999, 'resff3_12_1': 0.05195804777687585, 'ival_me': 0.2609968857003795, 'cash_at': 0.17704506652274465}"
289,2010-11-30,222.86860884091647,
290,2010-12-31,218.67254940727082,
291,2011-01-31,218.74440540404345,
292,2011-02-28,218.4508663451313,
293,2011-03-31,219.42050455520976,
294,2011-04-30,221.4477451467993,
295,2011-05-31,223.51356213140764,
296,2011-06-30,223.96772999501005,
297,2011-07-31,223.09134792130692,
298,2011-08-31,224.87443348183172,
299,2011-09-30,228.0417833514533,
300,2011-10-31,228.84461723944236,"{'market': 0.010000000000000005, 'cop_at': 0.4999999999999999, 'resff3_12_1': 0.05195804777687585, 'ival_me': 0.2609968857003795, 'cash_at': 0.17704506652274465}"
301,2011-11-30,228.20998976450298,
302,2011-12-31,227.27001967243805,
303,2012-01-31,230.38019938948418,
304,2012-02-29,230.75253485536206,
305,2012-03-31,231.75009342149184,
306,2012-04-30,229.64211468285723,
307,2012-05-31,227.18773160758496,
308,2012-06-30,225.93408555017456,
309,2012-07-31,225.4109651768632,
310,2012-08-31,226.36856827865086,
311,2012-09-30,225.23008537501835,
312,2012-10-31,221.0426720449387,"{'market': 0.010000000000000005, 'cop_at': 0.4999999999999999, 'resff3_12_1': 0.05195804777687585, 'ival_me': 0.2609968857003795, 'cash_at': 0.17704506652274465}"
313,2012-11-30,223.98228234442976,
314,2012-12-31,223.17850549213279,
315,2013-01-31,223.52542470385575,
316,2013-02-28,223.15725436043866,
317,2013-03-31,222.2244281891912,
318,2013-04-30,221.94383785304598,
319,2013-05-31,223.97967322557304,
320,2013-06-30,223.07145138053698,
321,2013-07-31,224.1598831958441,
322,2013-08-31,225.40705985597876,
323,2013-09-30,227.17738749068832,
324,2013-10-31,226.96771148282582,"{'market': 0.09946362185188573, 'cop_at': 0.3767226678147323, 'seas_6_10na': 0.26688774388638986, 'seas_11_15na': 0.08898417241927252, 'capex_abn': 0.15794179402771882, 'prc_highprc_252d': 0.010000000000000796}"
325,2013-11-30,227.83741636059625,
326,2013-12-31,228.2108989598743,
327,2014-01-31,228.20931047194955,
328,2014-02-28,230.13523900564152,
329,2014-03-31,229.98247475990183,
330,2014-04-30,228.73132538143133,
331,2014-05-31,229.59571622292876,
332,2014-06-30,229.13644002194772,
333,2014-07-31,229.42167469871515,
334,2014-08-31,229.1540979533667,
335,2014-09-30,231.75293149971426,
336,2014-10-31,233.29924775296033,"{'market': 0.13467483022188567, 'cop_at': 0.4611418929358541, 'seas_6_10na': 0.33515643008454027, 'seas_11_15na': 0.06902684675771999}"
337,2014-11-30,235.9768231651301,
338,2014-12-31,237.74805455668925,
339,2015-01-31,240.9749739995,
340,2015-02-28,240.5684035698493,
341,2015-03-31,241.7073069652351,
342,2015-04-30,239.31889438602542,
343,2015-05-31,239.29240700241178,
344,2015-06-30,238.86136460432698,
345,2015-07-31,239.37825986391684,
346,2015-08-31,239.92584826731672,
347,2015-09-30,242.5664364135775,
348,2015-10-31,243.03070189812343,"{'market': 0.5, 'ebit_bev': 0.5}"
349,2015-11-30,248.06867366527283,
350,2015-12-31,248.76637439620936,
351,2016-01-31,247.86814505020354,
352,2016-02-29,248.02527451389338,
353,2016-03-31,246.91519802859665,
354,2016-04-30,243.4499936290624,
355,2016-05-31,244.28237414672822,
356,2016-06-30,242.17470733684695,
357,2016-07-31,244.51387359274585,
358,2016-08-31,246.92818563786525,
359,2016-09-30,246.28446254332894,
360,2016-10-31,243.91654970549882,"{'market': 0.10223835293058592, 'seas_6_10na': 0.3161572420063976, 'cop_at': 0.5000000000000001, 'at_me': 0.08160440506301637}"
361,2016-11-30,243.50303286865412,
362,2016-12-31,243.80291306826774,
363,2017-01-31,243.2886512281649,
364,2017-02-28,244.09061940571854,
365,2017-03-31,245.5380199214083,
366,2017-04-30,246.6447948949649,
367,2017-05-31,248.10931825547857,
368,2017-06-30,245.9619289986556,
369,2017-07-31,245.98353026124485,
370,2017-08-31,247.15441085559164,
371,2017-09-30,248.07966551224322,
372,2017-10-31,249.32768444388842,"{'market': 0.01000000000000001, 'seas_6_10na': 0.1718654404902867, 'cop_at': 0.34475088856326114, 'at_me': 0.22779632568590866, 'netdebt_me': 0.24558734526054354}"
373,2017-11-30,249.6598603001028,
374,2017-12-31,249.24760236612306,
375,2018-01-31,251.67655673127857,
376,2018-02-28,253.6953253601449,
377,2018-03-31,254.2497419365209,
378,2018-04-30,254.79890374769187,
379,2018-05-31,256.14208632471264,
380,2018-06-30,255.48582205720135,
381,2018-07-31,256.44664692999595,
382,2018-08-31,257.8423664372716,
383,2018-09-30,258.0146704432919,
384,2018-10-31,258.0081823160132,"{'market': 0.13060146431558095, 'seas_6_10na': 0.36840125594228906, 'cop_at': 0.4909972797421301, 'at_be': 0.01}"
385,2018-11-30,257.23965047503253,
386,2018-12-31,261.0859209279875,
387,2019-01-31,256.78158801274606,
388,2019-02-28,257.9823005666833,
389,2019-03-31,260.71002093244437,
390,2019-04-30,257.2938872451574,
391,2019-05-31,256.2472020404303,
392,2019-06-30,255.86227180770743,
393,2019-07-31,255.20956066978133,
394,2019-08-31,258.43590100424564,
395,2019-09-30,258.55145546135515,
396,2019-10-31,257.41940443403786,"{'market': 0.01000000000000001, 'sale_bev': 0.3014501038888112, 'oaccruals_ni': 0.35683040730172644, 'ebit_bev': 0.15056448108746903, 'seas_16_20an': 0.18115500772199336}"
397,2019-11-30,259.00627142165337,
398,2019-12-31,257.22335251483685,
399,2020-01-31,256.2047737306563,
400,2020-02-29,256.51361954985305,
401,2020-03-31,254.08011834658328,
402,2020-04-30,257.26830112871636,
403,2020-05-31,256.96472243882295,
404,2020-06-30,259.3290060595372,
405,2020-07-31,260.3730130104204,
406,2020-08-31,262.83579023303116,
407,2020-09-30,261.2283238759933,
408,2020-10-31,259.99401599227224,"{'market': 0.5, 'sale_bev': 0.5}"
409,2020-11-30,269.573349098758,
410,2020-12-31,277.71002100904855,
411,2021-01-31,292.63046199645885,
412,2021-02-28,297.9290447913579,
413,2021-03-31,293.22626083964497,
414,2021-04-30,288.81923691609336,
415,2021-05-31,286.159699151253,
416,2021-06-30,289.9907752884364,
417,2021-07-31,284.37556813327035,
418,2021-08-31,284.14591667088536,
419,2021-09-30,282.6572125176977,
420,2021-10-31,279.2782988285826,
